307.932006, 2054.268310, 18.700000, 178.405197, 520

328.188201, 1981.787109, 18.657300, 132.505203, 520

328.276214, 1965.382080, 18.657300, 132.505203, 520

327.891815, 1947.522338, 18.657300, 132.505203, 520

328.075988, 1933.916503, 18.657300, 132.505203, 520

275.477905, 2018.810791, 17.752700, 269.291992, 432

275.572387, 2026.474365, 17.779300, 269.291992, 432

281.348693, 1984.110229, 18.077299, 269.764099, 433

281.364807, 1988.011352, 18.077299, 269.764099, 433

281.393310, 1994.953247, 18.077299, 269.764099, 433
281.207885, 1946.927490, 18.077299, 269.764099, 470

281.221405, 1952.184936, 18.077299, 269.764099, 470

281.242889, 1958.395996, 18.077299, 269.764099, 470


MODELGROUP:7
183.501907, 1930.635620, 17.849700, 181.791793
270.131713, 1830.034423, 17.634399, 143.854293
121.092796, 1926.061889, 19.088600, 306.042297
103.062797, 1914.833862, 18.372699, 40.842800
140.187896, 1893.007812, 18.057399, 274.785491
136.243499, 1892.834106, 18.055299, 270.182312
134.607803, 1849.764282, 17.681600, 91.402297
301.888092, 1877.583618, 18.077199, 359.751708
359.213714, 1913.947021, 19.274400, 133.375595
304.751495, 1839.378417, 17.598899, 336.093292
301.750000, 1863.875000, 18.053300, 360.000000
296.085906, 1925.901733, 19.310400, 236.260406
350.593902, 1984.119384, 19.304700, 92.220497


MODELGROUP:1
810.748474, 843.015930, 9.781100, 110.841796
676.483276, 1946.583740, 5.417600, 177.913497
681.533874, 1946.391479, 5.658299, 179.312103
691.112915, 1945.289916, 5.434999, 186.376907
721.388122, 1946.385253, 6.557799, 173.975402
726.862487, 1945.931884, 5.251800, 2.553600

-224.560104, 2695.982177, 62.269298, 271.470001
-205.652893, 2706.085937, 62.324901, 269.590515
-216.668899, 2595.686767, 62.578098, 0.314599
-201.136306, 2608.804443, 62.696498, 179.055404
-155.038803, 2756.168945, 62.332901, 233.587402
-199.378692, 2780.789550, 61.720500, 87.970298
-282.634002, 2739.132324, 61.980998, 358.145996
-276.141204, 2719.632812, 62.353500, 175.766403
-231.444503, 2609.144775, 62.691898, 180.407302
-213.342895, 2609.067626, 62.794101, 0.154599
-210.500198, 2594.852783, 63.077800, 178.244903


MODELGROUP:3
-303.733612, 1554.640014, 75.491500, 44.441001
-302.480804, 1580.026367, 75.003898, 134.894897
-300.300903, 1577.279907, 74.932601, 132.742797
