1554.592773, -1615.094360, 13.107500, 143.000000, 596

1560.278076, -1614.725463, 13.106499, 143.000000, 596

1565.357666, -1615.120849, 13.100600, 143.000000, 596

1570.399047, -1615.142089, 13.103500, 143.000000, 596

1575.545532, -1615.076660, 13.105099, 143.000000, 596

1600.467895, -1607.568481, 13.600500, 88.319602, 427

1599.990722, -1613.618408, 13.595899, 89.137702, 427

1600.057861, -1619.981689, 13.598099, 89.712997, 427

1599.895629, -1626.225463, 13.596400, 89.214797, 427

1602.419555, -1683.886474, 5.611899, 269.865203, 596

1591.498535, -1711.042114, 5.612800, 0.043699, 596

1602.201538, -1687.994384, 5.610700, 89.845397, 596

1602.039184, -1692.004516, 5.611000, 89.194702, 596

1595.404663, -1711.593627, 5.611599, 180.337799, 596

1582.179809, -1667.084472, 5.465000, 240.534896, 523

1582.341918, -1669.253906, 5.465000, 239.372894, 523

1582.170410, -1671.207153, 5.465700, 237.985595, 523

1582.151367, -1673.463012, 5.465199, 238.008605, 523

1526.752197, -1655.789550, 5.615799, 270.894195, 574

1526.705566, -1652.466430, 5.615799, 270.626312, 574

1526.555297, -1642.845581, 5.615799, 180.399307, 574

1530.784057, -1642.804565, 5.615799, 179.218597, 574

2033.126953, -1432.274291, 17.284500, 180.016906, 416

2016.347656, -1414.976928, 17.141199, 86.715103, 416

1806.106567, -2406.810791, 14.473099, 220.190093, 519

1851.087280, -2397.081787, 14.473799, 221.077606, 519

1881.290283, -2364.672607, 14.475999, 231.692504, 519

1990.494018, -2400.469970, 14.006899, 126.831398, 593

1991.935668, -2377.569091, 14.009599, 111.982299, 593

1994.228271, -2329.918212, 14.007399, 123.692001, 593

1993.035888, -2307.148681, 14.007300, 121.482597, 593

2005.402832, -2340.400390, 13.202599, 353.879791, 485

1944.188476, -2234.322509, 13.201700, 358.494689, 485

1893.283813, -2320.507568, 13.206999, 285.238494, 485

1882.247924, -2390.396484, 13.213299, 266.746398, 485

1915.246582, -2643.347412, 13.204999, 2.244600, 485

1944.524169, -2639.146484, 14.882300, 28.029899, 553

1984.277832, -2637.756103, 14.883099, 9.060199, 553

2019.761474, -2642.580322, 14.875900, 318.325592, 553

2124.738037, -2418.296386, 14.264100, 205.461502, 476

2142.867187, -2434.307617, 14.258700, 144.214401, 476

2107.139892, -2417.164794, 14.264699, 150.974304, 476

2083.021728, -2429.485351, 14.254300, 182.996902, 476

2081.986572, -2359.722900, 13.155099, 64.148498, 510

1866.611450, -2660.460205, 13.155200, 18.615100, 510

1881.027343, -2632.328125, 14.099599, 40.958599, 513

1891.982421, -2632.705566, 14.108499, 332.566314, 513

1840.431518, -2631.852539, 14.008000, 319.203308, 593

1822.168945, -2629.871337, 14.007599, 35.696498, 593

1806.713256, -2630.316650, 14.003700, 32.046100, 593

1752.864257, -2632.206054, 14.263099, 1.483399, 476

1698.653198, -2692.022460, 13.059200, 256.195587, 481

1707.541503, -2646.332519, 13.205200, 359.684600, 485

1716.042236, -2437.576660, 13.731599, 148.789703, 487

1737.482666, -2432.701904, 13.734000, 192.032592, 487

1752.558593, -2452.227539, 13.732199, 147.202697, 487

1636.014160, -2409.720947, 13.626600, 193.230102, 417

1655.871826, -2410.455078, 13.635000, 156.942794, 417

1600.969604, -2395.010253, 13.226200, 298.205596, 510

1575.930664, -2408.725341, 13.734700, 153.204101, 497

1554.820678, -2406.441650, 13.730799, 190.666900, 497

728.159484, -1495.268676, -0.490599, 179.790893, 12
720.703979, -1633.322387, 0.148699, 177.600906, 12
720.526672, -1699.982666, 0.186599, 358.925109, 12
764.767883, -1660.548461, 4.216000, 94.081901
688.023498, -1600.155151, 13.721599, 359.757690
594.693176, -1519.671264, 14.858599, 178.983795
601.211486, -1519.809082, 14.897100, 359.854614
648.107727, -1507.837036, 14.783599, 88.348098
729.759216, -1433.343261, 13.215100, 90.292701
665.438720, -1421.552001, 14.349699, 1.652199
587.343505, -1499.595947, 15.062100, 273.634704
691.446228, -1570.245605, 14.335800, 179.263595
489.114807, -1514.958129, 20.051599, 186.223907
494.337188, -1604.716064, 18.200000, 275.606994
259.468902, -1597.920288, 33.116699, 299.169403
262.386810, -1603.201293, 33.064201, 323.231903
258.066101, -1591.611328, 33.121700, 275.394409
867.495727, -1285.936767, 13.885899, 357.415496
844.499877, -1197.986450, 16.603799, 0.398000
880.841003, -1199.749145, 16.603099, 357.702209
914.744018, -1199.836425, 16.603200, 359.865509
920.445312, -1290.506347, 13.350799, 118.650497
863.273315, -1375.015136, 13.318699, 85.726501
903.895324, -1454.928710, 12.865099, 270.786407
881.556213, -1453.858764, 13.361800, 271.830505
809.961486, -1448.910888, 12.968000, 87.210601
810.545227, -1464.367797, 12.719099, 85.712303
821.603271, -1473.724853, 12.575599, 357.500793
1031.111328, -1446.310546, 13.141099, 59.057998, 5
1084.286621, -1232.246093, 15.394499, 243.665405, 5
1083.933715, -1235.044921, 15.408800, 243.891906, 5
1083.794067, -1238.157348, 15.411000, 243.109695, 5
1005.008422, -1461.342407, 13.642700, 183.026092
990.128723, -1354.987792, 12.912500, 285.722686
991.392883, -1345.210205, 13.175900, 271.114807
990.598510, -1306.812866, 13.520400, 179.048797
1002.506286, -1306.565429, 13.186599, 359.642395
981.505371, -1306.689941, 13.163000, 181.013504
979.227783, -1258.135131, 16.807100, 182.578598
955.926818, -1184.071166, 16.649799, 269.903106
955.833312, -1190.279541, 16.642499, 270.272796
956.002197, -1199.363281, 17.127000, 268.553802
956.389770, -1193.425292, 16.629699, 89.643203
1085.834228, -1199.388305, 17.794500, 90.583900
1097.035400, -1218.170532, 17.547100, 356.648284
1109.031005, -1225.880859, 15.698699, 181.534301
1000.308105, -1084.548828, 23.706899, 179.620697
1015.825378, -1083.911254, 23.571100, 0.638100
1032.299316, -1082.425537, 23.413600, 166.666900
1003.665893, -1054.608764, 30.694599, 3.043800
1070.910888, -1102.324707, 24.443899, 270.797088
1137.649169, -1025.558593, 31.512100, 177.991699
1131.734130, -1010.057983, 29.489900, 95.093696
1205.238403, -977.017578, 43.074199, 179.753692
1227.259643, -974.171325, 43.213901, 180.296600
1110.570922, -1331.420410, 13.138500, 0.602599
989.370300, -1589.381225, 13.090299, 21.560600
1061.245117, -1665.264892, 13.496600, 91.912002
1136.576660, -1695.519897, 13.695599, 88.935401
1137.146606, -1700.190185, 13.386899, 87.939598
1280.490844, -1816.125854, 13.055600, 270.462310
1250.246826, -1835.088378, 13.504699, 180.402404
1196.936035, -1829.697998, 13.119700, 269.754486
1280.936401, -1833.060668, 13.041799, 90.805000
1267.061157, -1795.207397, 13.070199, 0.653299
1281.662719, -1805.125366, 12.924099, 62.496898
1238.016723, -1835.238525, 13.200799, 177.531005
1423.841674, -1845.061645, 13.477199, 270.468505
1536.663208, -1846.776489, 13.271200, 0.818499
1614.091674, -1893.902709, 13.352100, 357.948303
1796.277465, -1933.283691, 13.118000, 180.449905
1776.196533, -1917.688354, 13.197600, 90.785003
1776.149780, -1907.394897, 13.478799, 271.383087
1804.142944, -1909.401977, 13.332799, 269.668395
1804.488891, -1919.335327, 13.155599, 269.883087
1785.935302, -1933.290283, 13.175000, 0.860499
1776.277709, -1894.077026, 12.974100, 272.613189
1776.512207, -1899.975219, 13.507100, 87.352203
1791.389892, -1933.200805, 13.510100, 180.119506
1775.796264, -1912.658203, 12.972000, 269.481506
1775.734008, -1914.124267, 12.971599, 262.392486
1834.780761, -1871.973388, 13.092499, 179.243392
1836.630126, -1853.638061, 13.105899, 179.988601
1858.885375, -1875.594360, 13.572400, 180.193298
1900.565917, -1849.837890, 13.227700, 44.610198, 5
1251.229736, -2042.130493, 59.447399, 180.065902
1244.801635, -2023.349853, 59.432998, 292.834106
1256.920532, -2009.475585, 59.212600, 0.800800
1277.823974, -2011.935424, 58.463401, 268.731994
1097.521728, -1763.889648, 12.893300, 267.428588
892.635620, -1668.860351, 13.354399, 179.246597
874.823425, -1658.484252, 13.251399, 181.712295
870.117614, -1676.657348, 13.118300, 186.273193
888.565124, -1679.131713, 13.262800, 357.518493
1671.554565, -1719.542236, 20.211500, 269.580413
1656.948852, -1695.514404, 20.228500, 358.943511
1671.968505, -1704.477905, 20.200599, 270.892913
1673.968261, -1713.056396, 20.061700, 67.131797
327.844299, -1809.272949, 4.573299, 359.334197
311.723388, -1809.857666, 4.355199, 179.975494
334.387512, -1788.601806, 4.780300, 358.117492
383.458892, -1740.695800, 8.857099, 358.692901
740.437011, -1793.547607, 12.918000, 349.208709
823.759399, -2066.268554, -0.101700, 112.638099, 12
892.050720, -1797.335083, 13.406999, 175.409805
944.913574, -1813.558959, 13.014599, 350.061401
1096.894531, -1878.802978, 13.303099, 178.153503
1206.245361, -1879.079223, 13.334099, 88.518997
288.714385, -1158.040405, 80.534896, 221.967697
346.961700, -1197.228271, 76.287498, 25.804000
407.092498, -1151.520263, 76.635398, 148.141403
481.518707, -1089.542724, 82.105102, 359.192413
565.916503, -1067.194580, 73.133201, 35.383300
228.716705, -1398.776611, 51.291698, 51.437801
133.909606, -1492.166259, 18.595800, 57.121498
150.715606, -1473.882568, 24.924299, 5.938899
166.385604, -1340.857788, 69.439102, 190.477005
172.026199, -1341.341796, 69.566101, 168.220703
248.897796, -1355.411621, 52.882801, 279.166687
251.604705, -1359.879150, 52.713401, 300.545196
299.802490, -1331.817138, 53.274398, 72.762199
406.477203, -1264.256469, 50.249900, 24.016000
423.622314, -1266.320922, 51.345001, 21.943799
261.554687, -1220.382324, 74.647796, 183.454605
276.932800, -1267.305419, 73.709800, 302.580200
280.380615, -1255.795166, 73.616600, 281.769287
282.934295, -1160.420043, 80.640098, 223.582992
569.315429, -1131.733032, 50.294998, 243.457199
617.225402, -1102.652465, 46.513099, 126.806098
687.581176, -1072.816162, 49.127399, 62.781398
724.491271, -995.495422, 52.385700, 89.448303
795.984008, -840.397277, 60.452598, 174.574005
846.982788, -905.649719, 68.345802, 342.580505
831.991394, -858.856018, 69.652702, 199.381103
839.445678, -893.592773, 68.533996, 21.225999
912.591613, -832.098022, 92.140701, 218.189697
942.340881, -842.290527, 93.955299, 49.392101
934.484008, -856.836608, 93.173400, 204.415695
966.658386, -842.211486, 95.421302, 208.685195
979.147583, -831.527770, 95.328201, 27.763900
1024.281982, -777.699523, 102.727699, 142.307205
1028.919067, -810.017822, 101.623901, 200.610305
1099.241455, -820.470581, 86.517700, 153.557006
